Parametr_a,LE1,LE2
5.40901502504174,6.48018877924216,2.11378557307757
5.50918196994992,6.55564749032568,2.17395416885721
5.6093489148581,6.63908571620928,2.1990308121141
5.70951585976628,6.82493629933927,2.28043105952219
5.80968280467446,6.60171162005158,2.2881727612866
5.90984974958264,6.5465647639914,2.21241342430113
6.01001669449082,6.42307573865154,2.28422312118579
6.110183639399,6.72524434881921,2.31249553895947
6.21035058430718,6.6484772084829,2.32821470046307
6.31051752921536,6.66797254856735,2.35458571099373
6.41068447412354,6.4408084230247,2.36492435885371
6.51085141903172,6.4563728173761,2.36695742599703
6.6110183639399,6.72588805878667,2.37842216083835
6.71118530884808,6.92455405832095,2.36816780230471
6.81135225375626,6.65007187591709,2.42097554390546
6.91151919866444,6.55063417160907,2.40764864604955
7.01168614357262,6.66044207288376,2.41040273887174
7.1118530884808,6.70210717119429,2.45467065891106
7.21202003338898,6.52269927089461,2.46740573776771
7.31218697829716,6.41659809848752,2.45621058543936
7.41235392320534,6.82710327098083,2.4756252071835
7.51252086811352,6.62995780751068,2.48863807622274
7.6126878130217,6.67811699478469,2.50822753723745
7.71285475792988,6.61606988164824,2.49258753717367
7.81302170283806,6.8139658790375,2.53398949439108
7.91318864774624,6.71871542361477,2.5964204088341
8.01335559265442,6.61155111663061,2.54169041740548
8.1135225375626,6.60658396320784,2.57721109495124
8.21368948247078,6.73144157305939,2.52997942878473
8.31385642737897,6.52579256367257,2.58427325271466
8.41402337228715,6.70606957280259,2.58771766490875
8.51419031719533,6.53479005818713,2.68117598418114
8.61435726210351,6.62429195148677,2.62110796071611
8.71452420701169,6.5951770174039,2.61614146980197
8.81469115191987,6.62361676000542,2.66032365925785
8.91485809682805,6.65303395759399,2.65313770610072
9.01502504173623,6.75375203409387,2.66718044620725
9.11519198664441,6.64351475710124,2.71164031181459
9.21535893155259,6.61653099222681,2.64875122060552
9.31552587646077,6.65593385253309,2.71228791770291
9.41569282136895,6.73044827265322,2.70636984778976
9.51585976627713,6.50625150866985,2.73044082658413
9.61602671118531,6.30522500599441,2.75296059611022
9.71619365609349,6.51807960389037,2.74800612676325
9.81636060100167,6.5431310723577,2.7448037648484
9.91652754590985,6.73697629300719,2.76322743042673
10.016694490818,6.84530703690526,2.71146364287663
10.1168614357262,6.55398992875019,2.81413085638584
10.2170283806344,6.58237138405949,2.78405114561284
10.3171953255426,6.65537716429967,2.85660099375241
10.4173622704508,6.69166061499646,2.78696011305081
10.5175292153589,6.64652956932113,2.77755281871771
10.6176961602671,6.48864906530363,2.87413938720031
10.7178631051753,6.6863713784181,2.81329774769099
10.8180300500835,6.60543189830153,2.87625237814963
10.9181969949917,6.59634397388517,2.87369341560964
11.0183639398998,6.63217379625636,2.86564758356711
11.118530884808,6.66684318969639,2.93631459130838
11.2186978297162,6.49918557628859,2.86586942450663
11.3188647746244,6.60585522175236,2.91476445261848
11.4190317195326,6.61022919474354,2.94812145871005
11.5191986644407,6.61945590120103,2.97737184392572
11.6193656093489,6.59695528934529,2.93897653206188
11.7195325542571,6.60275442901238,2.91655415721849
11.8196994991653,6.69148580283717,2.96417371749042
11.9198664440735,6.55443205444487,2.96442279275503
12.0200333889816,6.62426057834513,2.97160633952886
12.1202003338898,6.72771778996365,3.03597797526768
12.220367278798,6.73200438264928,2.99961080104464
12.3205342237062,6.55664997175865,2.99418861921452
12.4207011686144,6.55410873066872,2.98909398085826
12.5208681135225,6.53337994507198,2.96609653256154
12.6210350584307,6.48839561207672,3.02869610715094
12.7212020033389,6.80516253710438,2.99199683811059
12.8213689482471,6.67967464466352,3.01976548307751
12.9215358931553,6.59849694009922,3.02729603592183
13.0217028380634,6.48367350328247,3.05782369702915
13.1218697829716,6.76776836318309,3.06893833934902
13.2220367278798,6.69405776309919,3.0494877832218
13.322203672788,6.71508618221776,3.0548209005893
13.4223706176962,6.55065548549832,3.12541044493679
13.5225375626043,6.63587636925217,3.11271939805481
13.6227045075125,6.64190038046118,3.10632795459894
13.7228714524207,6.67290790182132,3.09767729150058
13.8230383973289,6.59692317929934,3.06660164608063
13.9232053422371,6.53670059489061,3.1566761873141
14.0233722871452,6.7551463153412,3.08258162362688
14.1235392320534,6.49619933502744,3.14223080349726
14.2237061769616,6.714442402253,3.13506790273879
14.3238731218698,6.8742914038914,3.18443339823869
14.424040066778,6.69072136000503,3.16895022013868
14.5242070116861,6.70868748499543,3.14327981750104
14.6243739565943,6.58441459588235,3.15364829555662
14.7245409015025,6.62080342052194,3.16715677662939
14.8247078464107,6.76498533949424,3.2075870592016
14.9248747913189,6.64974703356135,3.2055703792596
15.025041736227,6.55548555123258,3.18512083265472
15.1252086811352,6.52768168948611,3.21301188240643
15.2253756260434,6.69903972644251,3.16350937778171
15.3255425709516,6.58899800137029,3.22204479352629
15.4257095158598,6.44637778603885,3.18331240383143
15.5258764607679,6.57781833966055,3.19043768263084
15.6260434056761,6.52365261582953,3.23661613694085
15.7262103505843,6.62937957355087,3.22714286474146
15.8263772954925,6.75621869304064,3.15524015774848
15.9265442404007,6.58106600536383,3.18422964707031
16.0267111853088,6.7880669085026,3.27079232709561
16.126878130217,6.71278555904677,3.25819736306435
16.2270450751252,6.52224533724291,3.29011963119816
16.3272120200334,6.74077459502182,3.32106657911728
16.4273789649416,6.66881544610989,3.38589377798472
16.5275459098497,6.60800037245991,3.25914734981484
16.6277128547579,6.57660761873116,3.28622180699133
16.7278797996661,6.55814957378092,3.3344982662816
16.8280467445743,6.74419385532613,3.37073364778516
16.9282136894825,6.54391871360093,3.27445169693387
17.0283806343907,6.4973022518783,3.29424813098768
17.1285475792988,6.6010342765704,3.32358512391643
17.228714524207,6.61608689216006,3.29382829305218
17.3288814691152,6.58617150012308,3.32272582298252
17.4290484140234,6.55319756434451,3.38470964663027
17.5292153589316,6.75238725400691,3.31122910268309
17.6293823038397,6.67869318880771,3.3178475219954
17.7295492487479,6.4808940804122,3.32668343828536
17.8297161936561,6.62249269090064,3.36498300689749
17.9298831385643,6.74209649311385,3.39465484181666
18.0300500834725,6.5606939269768,3.3562374919469
18.1302170283806,6.47532435037815,3.41577224364811
18.2303839732888,6.53560745056172,3.38991299084208
18.330550918197,6.61967420966256,3.34817965542208
18.4307178631052,6.60370120250547,3.38753559031629
18.5308848080134,6.61452327822764,3.37566788364641
18.6310517529215,6.78964437888316,3.42026255692458
18.7312186978297,6.58437190112765,3.39663299033058
18.8313856427379,6.68536503729092,3.41061219450919
18.9315525876461,6.64204006011153,3.39723065187066
19.0317195325543,6.5782966415643,3.44271522444064
19.1318864774624,6.5831289073685,3.37460614099903
19.2320534223706,6.82582824327153,3.41638441543483
19.3322203672788,6.57681618981904,3.47297529683881
19.432387312187,6.75310450522013,3.50365488037479
19.5325542570952,6.53316464011211,3.469689961725
19.6327212020033,6.8374582046753,3.48398053988275
19.7328881469115,6.64099869426615,3.49065380862409
19.8330550918197,6.52288114194232,3.43278187926926
19.9332220367279,6.85387413815609,3.48614222756172
20.0333889816361,6.67818264668549,3.49952553210495
20.1335559265442,6.59016306836486,3.48453110156792
20.2337228714524,6.7129727378274,3.49509326111021
20.3338898163606,6.67029341577924,3.48765096940464
20.4340567612688,6.683931458834,3.5068357115222
20.534223706177,6.59661198744108,3.5081589776602
20.6343906510851,6.53865135938693,3.50896337554775
20.7345575959933,6.63553589724927,3.51668173662562
20.8347245409015,6.6594634244487,3.48549506407775
20.9348914858097,6.58969131760758,3.56291995518953
21.0350584307179,6.56128551568202,3.51512486251289
21.135225375626,6.65411907153098,3.53488468710417
21.2353923205342,6.63435254525694,3.56904731374782
21.3355592654424,6.54629165140134,3.55417415116844
21.4357262103506,6.66026047580269,3.52612597554142
21.5358931552588,6.66531133018304,3.52811432860609
21.6360601001669,6.63055805397258,3.54250609116627
21.7362270450751,6.55821872963716,3.57552642784423
21.8363939899833,6.49588627696135,3.61061155508669
21.9365609348915,6.68175098013804,3.55561058817763
22.0367278797997,6.55776865192323,3.56565178708975
22.1368948247078,6.48019642202753,3.64468156343983
22.237061769616,6.59438191283965,3.59262873169712
22.3372287145242,6.63315079378289,3.56056551012811
22.4373956594324,6.52503238481228,3.60235163416389
22.5375626043406,6.70081872318409,3.65518545298889
22.6377295492487,6.48757479884965,3.62945760901398
22.7378964941569,6.69860225983114,3.63132198239169
22.8380634390651,6.71439309541618,3.59718273023838
22.9382303839733,6.87219649757815,3.65588218983753
23.0383973288815,6.66915095116847,3.62743273065115
23.1385642737897,6.75030435757455,3.62579352127014
23.2387312186978,6.70484009315191,3.65175104066116
23.338898163606,6.47794664551513,3.62494102210468
23.4390651085142,6.59145310358358,3.67372168654344
23.5392320534224,6.69858866729702,3.62148442108936
23.6393989983306,6.63591100101012,3.63334640630427
23.7395659432387,6.77047021157696,3.65791947248275
23.8397328881469,6.7556605989083,3.6109678994351
23.9398998330551,6.63529667463129,3.69960425037293
24.0400667779633,6.56246592902116,3.66939872063133
24.1402337228715,6.71282528566203,3.71574694707615
24.2404006677796,6.66537052131889,3.64961340930096
24.3405676126878,6.77002615626342,3.69270577820147
24.440734557596,6.55779179954788,3.7256771801541
24.5409015025042,6.56712498106622,3.68794441354941
24.6410684474124,6.6772399984838,3.67307368776008
24.7412353923205,6.74842428786137,3.68205936503309
24.8414023372287,6.6025531556694,3.64377730257347
24.9415692821369,6.50310775762675,3.74009062237471
25.0417362270451,6.73546329649723,3.68115239321514
25.1419031719533,6.40812497680557,3.72375717566332
25.2420701168614,6.44910341453117,3.71039301977067
25.3422370617696,6.69148649499959,3.7592782215658
25.4424040066778,6.75586400503939,3.7271302517934
25.542570951586,6.85627547523926,3.71919189702723
25.6427378964942,6.4492357316322,3.78265796027133
25.7429048414023,6.60068842997174,3.77489367538944
25.8430717863105,6.79456822996258,3.72301437571138
25.9432387312187,6.72310679170129,3.7190127309322
26.0434056761269,6.58953711528925,3.73446898498586
26.1435726210351,6.70564235861135,3.75095694088702
26.2437395659432,6.49676216456866,3.7392027810952
26.3439065108514,6.65772180365688,3.81383665233278
26.4440734557596,6.56722009062401,3.75187639176436
26.5442404006678,6.51850664686429,3.72369606361387
26.644407345576,6.68685480470264,3.78792105317119
26.7445742904841,6.68820347592285,3.80326824325888
26.8447412353923,6.71863136315842,3.76214901346945
26.9449081803005,6.61105140459093,3.81100050971855
27.0450751252087,6.63099149867868,3.75246095051298
27.1452420701169,6.64586723293805,3.81663928554643
27.245409015025,6.83983279313701,3.77207595215803
27.3455759599332,6.76282638915222,3.80321016320014
27.4457429048414,6.67256720933489,3.83389100422306
27.5459098497496,6.68952709501089,3.72777990922752
27.6460767946578,6.69093187706383,3.80689252022608
27.7462437395659,6.60185814346867,3.8168759021207
27.8464106844741,6.56296865136426,3.79714351358343
27.9465776293823,6.74769610918089,3.78894012157506
28.0467445742905,6.52091817398513,3.80232423921914
28.1469115191987,6.55990109140116,3.88887921005969
28.2470784641068,6.63108379529304,3.82534275951414
28.347245409015,6.37669794890953,3.80164160686084
28.4474123539232,6.57475539945845,3.79567695731939
28.5475792988314,6.68155017117651,3.87737363995153
28.6477462437396,6.82885337053847,3.84098749254985
28.7479131886477,6.58490196810028,3.81979777074686
28.8480801335559,6.69657377799878,3.84102357130428
28.9482470784641,6.42466210244026,3.82162406931633
29.0484140233723,6.66182173518298,3.87095608296671
29.1485809682805,6.91349629910363,3.88175922489107
29.2487479131886,6.57166670392962,3.87343003613896
29.3489148580968,6.51676963757467,3.86080733419583
29.449081803005,6.5744569760977,3.93185335253504
29.5492487479132,6.63833105746945,3.87762140949998
29.6494156928214,6.42886394037633,3.90695426170936
29.7495826377295,6.61617242284871,3.85141913183928
29.8497495826377,6.76300601717439,3.88754294912175
29.9499165275459,6.77016456298677,3.90617368902625
30.0500834724541,6.45908497849483,3.89996929156487
30.1502504173623,6.6162743548225,3.87055259608781
30.2504173622705,6.55641720758408,3.86881622415837
30.3505843071786,6.61952709034494,3.82564095653621
30.4507512520868,6.7206310235632,3.92376785313253
30.550918196995,6.65674077915626,3.89010931648287
30.6510851419032,6.67982803321344,3.89178265155121
30.7512520868114,6.53550086522603,3.89482254911636
30.8514190317195,6.59575115558864,3.88875829933154
30.9515859766277,6.57484646135967,3.92948763523036
31.0517529215359,6.57925475510403,3.91252486163753
31.1519198664441,6.71673530307457,3.92389931292767
31.2520868113523,6.85440353633836,3.87091638254014
31.3522537562604,6.55196438213128,3.91754227688812
31.4524207011686,6.70711590417304,3.90882762480324
31.5525876460768,6.51332380622084,3.94982087966091
31.652754590985,6.69132080225014,3.86285582130058
31.7529215358932,6.51075354665957,3.95269392088369
31.8530884808013,6.62490495819934,3.92342655455938
31.9532554257095,6.67913928577194,3.86887641660316
32.0534223706177,6.67705902764724,3.93917495546692
32.1535893155259,6.73336242273132,3.93997156410342
32.2537562604341,6.56071793347971,3.9440028407739
32.3539232053422,6.76834515356624,4.02581829208152
32.4540901502504,6.68891622376088,3.97692738298737
32.5542570951586,6.91094479082796,3.96816369046066
32.6544240400668,6.56044100208484,3.9683299396243
32.754590984975,6.58413556387579,3.96774885063414
32.8547579298831,6.62920025575189,3.94877179991297
32.9549248747913,6.67062327281632,3.94788582376922
33.0550918196995,6.54438348704888,3.95527729335056
33.1552587646077,6.64770164411234,3.91817073251961
33.2554257095159,6.70115016101895,3.99486159107419
33.355592654424,6.74702395139541,3.97271798700127
33.4557595993322,6.68144640696671,3.94537361754234
33.5559265442404,6.58152496485034,3.98483544323137
33.6560934891486,6.74600811469284,4.01641011739735
33.7562604340568,6.59999921541747,4.00894692522178
33.8564273789649,6.54542408789191,3.99361928246153
33.9565943238731,6.66889419794019,4.00657379294678
34.0567612687813,6.70635748569856,4.00655838683522
34.1569282136895,6.67496062115979,4.02408234725096
34.2570951585977,6.73206802773298,3.97870768093506
34.3572621035058,6.771812165287,4.00341399325354
34.457429048414,6.52536674693277,4.02534001312215
34.5575959933222,6.39423820840762,3.98302385427308
34.6577629382304,6.49933213945461,4.09922567437155
34.7579298831386,6.52794779863861,3.99376315557075
34.8580968280467,6.70846967009515,4.0618137249875
34.9582637729549,6.57783983272386,4.04295610981315
35.0584307178631,6.72134245639425,4.04196164961906
35.1585976627713,6.48238156699428,4.02182036772089
35.2587646076795,6.77197009240749,4.02397235072208
35.3589315525876,6.52345611333284,4.04692204958365
35.4590984974958,6.59139074437438,4.04062863127465
35.559265442404,6.34843272044969,4.00652977273285
35.6594323873122,6.6784581848104,4.02315341507584
35.7595993322204,6.75313473028962,4.04348913454835
35.8597662771285,6.86648554809345,4.03656135072631
35.9599332220367,6.82050781862877,4.01654356300893
36.0601001669449,6.67306435979852,4.06952853692312
36.1602671118531,6.72968664206372,4.08758459595981
36.2604340567613,6.68050233760322,4.04294936340122
36.3606010016695,6.47774950855106,4.06719902501751
36.4607679465776,6.55776774950898,4.06855122929826
36.5609348914858,6.47465990135372,4.07022219061448
36.661101836394,6.65319186048367,4.09715398793945
36.7612687813022,6.70073687697511,4.11528779252443
36.8614357262104,6.52387192832837,4.08017289269218
36.9616026711185,6.38899990888361,4.0581230078116
37.0617696160267,6.46869639309113,4.07036766860059
37.1619365609349,6.79829286238784,4.05743526735772
37.2621035058431,6.76941839401187,4.0829552768534
37.3622704507513,6.70910597880926,4.10640019993684
37.4624373956594,6.65472212940036,4.07983555363997
37.5626043405676,6.74524193930782,4.0622823582154
37.6627712854758,6.51363508784248,4.12355202626205
37.762938230384,6.69427985373282,4.07628054116858
37.8631051752922,6.51817933837173,4.09701191251251
37.9632721202003,6.78094635756839,4.12543033851405
38.0634390651085,6.53430769991941,4.18219551769121
38.1636060100167,6.73163535378489,4.14520409973707
38.2637729549249,6.47925406824164,4.09956294873157
38.3639398998331,6.66909130361585,4.10336853603564
38.4641068447412,6.68373316502095,4.1296382391896
38.5642737896494,6.87395898043906,4.13577361342436
38.6644407345576,6.61287051311567,4.13883621334214
38.7646076794658,6.66364384578678,4.15624232079922
38.864774624374,6.40568865043721,4.1269395378895
38.9649415692821,6.7230696949193,4.16092298871214
39.0651085141903,6.70878738166031,4.11959239763511
39.1652754590985,6.7069350843943,4.11662959281371
39.2654424040067,6.61232987557945,4.11716456172582
39.3656093489149,6.66347186053678,4.16641919700465
39.465776293823,6.78525860861287,4.15607949130206
39.5659432387312,6.59049694542497,4.15122110452362
39.6661101836394,6.57443892957545,4.09925982415384
39.7662771285476,6.5405945579886,4.16894300322198
39.8664440734558,6.64411425862734,4.13063621207785
39.9666110183639,6.48148056832472,4.19708315396202
40.0667779632721,6.65266597689733,4.12331295935368
40.1669449081803,6.60411684156004,4.1672350291813
40.2671118530885,6.64600033963033,4.19881555158358
40.3672787979967,6.73223855092301,4.13436689914031
40.4674457429048,6.64663374996457,4.16449662635213
40.567612687813,6.69936681843661,4.15888898990745
40.6677796327212,6.54750171080697,4.17551568577025
40.7679465776294,6.74924499671835,4.19429736883828
40.8681135225376,6.74556651988552,4.15766224905274
40.9682804674457,6.39863710548453,4.17651097975632
41.0684474123539,6.50606829861891,4.14128880422958
41.1686143572621,6.63126819791001,4.19322019282787
41.2687813021703,6.67763819364009,4.1957607439164
41.3689482470785,6.57836481648646,4.17081231110519
41.4691151919866,6.48560800165246,4.16215786477745
41.5692821368948,6.52011568698544,4.20814568396581
41.669449081803,6.72838512390659,4.17413846642192
41.7696160267112,6.64982080461327,4.17815614083847
41.8697829716194,6.57439641252622,4.23097031651635
41.9699499165275,6.53135387371249,4.22866220182918
42.0701168614357,6.67035456294027,4.2042798421681
42.1702838063439,6.56877507056272,4.22724443530397
42.2704507512521,6.53197307413207,4.22126245150745
42.3706176961603,6.89051086964795,4.17256513857282
42.4707846410684,6.55661282722595,4.12397717008637
42.5709515859766,6.66475755357521,4.2200426283843
42.6711185308848,6.6098124586418,4.24773978199871
42.771285475793,6.73285336339825,4.20161866657334
42.8714524207012,6.66675908917119,4.25500882488626
42.9716193656093,6.42612157251422,4.233848778437
43.0717863105175,6.57711526747072,4.23783230481065
43.1719532554257,6.63113622131427,4.21013371842632
43.2721202003339,6.56045218029929,4.18987422039972
43.3722871452421,6.60116148823713,4.31408132417671
43.4724540901503,6.45273125190718,4.25711169867392
43.5726210350584,6.72865302906362,4.24429512879185
43.6727879799666,6.58887278801964,4.28880159766276
43.7729549248748,6.61251605083748,4.28088791531303
43.873121869783,6.57169311570542,4.29531891424912
43.9732888146912,6.51358578251095,4.27517217583522
44.0734557595993,6.66262130088728,4.27940226485394
44.1736227045075,6.70429760585612,4.21197197282249
44.2737896494157,6.64620866142317,4.28381423497235
44.3739565943239,6.55970077625174,4.28050799173844
44.4741235392321,6.52992129995534,4.24426604021663
44.5742904841402,6.51117988934358,4.2703377327981
44.6744574290484,6.73560258462265,4.26752058227964
44.7746243739566,6.61877998129858,4.2902417982489
44.8747913188648,6.8007506683972,4.23426716002352
44.974958263773,6.69070730664446,4.22773921519364
45.0751252086811,6.48574979233693,4.23986824528907
45.1752921535893,6.71969482348287,4.24697710726605
45.2754590984975,6.41221020670275,4.30395733119214
45.3756260434057,6.9010932970015,4.23236340003283
45.4757929883139,6.78856582616645,4.24626270683716
45.575959933222,6.65625387975336,4.26650445733174
45.6761268781302,6.57943717544645,4.31053929769955
45.7762938230384,6.71707192185257,4.31474660573644
45.8764607679466,6.57069952127318,4.31048042352385
45.9766277128548,6.6495753410764,4.32579157371659
46.0767946577629,6.54352234444568,4.25445251138975
46.1769616026711,6.48513536611599,4.24512573815134
46.2771285475793,6.74264663547306,4.32930958333078
46.3772954924875,6.39451958199505,4.29600707413894
46.4774624373957,6.62279817734178,4.2955443929925
46.5776293823038,6.77351682326464,4.27712133591728
46.677796327212,6.70106727329543,4.29138580407312
46.7779632721202,6.65450257955406,4.30730729565086
46.8781302170284,6.43268658219746,4.30040694694724
46.9782971619366,6.52990777394969,4.27581172854335
47.0784641068447,6.61592067079023,4.27770193117548
47.1786310517529,6.46032162665564,4.30487953670449
47.2787979966611,6.64515794649529,4.322296390583
47.3789649415693,6.81504137209696,4.28589274020848
47.4791318864775,6.49589878815714,4.33890658756727
47.5792988313856,6.68006366908251,4.30764415286637
47.6794657762938,6.56358754792465,4.34113155810261
47.779632721202,6.66646370330912,4.36927602658936
47.8797996661102,6.81168898974569,4.33098536619519
47.9799666110184,6.53630852130785,4.32338177638905
48.0801335559265,6.68450717338108,4.37052180464624
48.1803005008347,6.89456297988354,4.30247319513982
48.2804674457429,6.68592453580045,4.29927015013072
48.3806343906511,6.68336813376715,4.32171304153144
48.4808013355593,6.70874267540229,4.35581315067883
48.5809682804674,6.72580531741994,4.37393910800109
48.6811352253756,6.65973236162405,4.32139817424277
48.7813021702838,6.5611376200993,4.38772258589898
48.881469115192,6.68334151833561,4.35197781837982
48.9816360601002,6.63703395092383,4.29393353504025
49.0818030050083,6.61976228891831,4.36912831836438
49.1819699499165,6.7872343681715,4.37359277511858
49.2821368948247,6.52410573606319,4.41148344878042
49.3823038397329,6.60219486024438,4.36023384816147
49.4824707846411,6.60701159118466,4.35220340656527
49.5826377295492,6.80528439480384,4.3362047058834
49.6828046744574,6.61708988888784,4.36494944645879
49.7829716193656,6.53731255131962,4.37267751470135
49.8831385642738,6.6922207283567,4.36570544563214
49.983305509182,6.75569955487364,4.3692741461647
50.0834724540901,6.55144295079242,4.41997118039142
50.1836393989983,6.7985820797375,4.35374118230972
50.2838063439065,6.54180853389813,4.42982871210114
50.3839732888147,6.64347117207586,4.41564455485788
50.4841402337229,6.49048889838264,4.39876408843281
50.5843071786311,6.62843652207256,4.3877168754663
50.6844741235392,6.74391555745931,4.36309898738284
50.7846410684474,6.68123518827993,4.33960974171523
50.8848080133556,6.61051509312536,4.37252663471947
50.9849749582638,6.58723737798607,4.41861989720508
51.085141903172,6.63842945186591,4.4494567152429
51.1853088480801,6.70062539607925,4.41599548015845
51.2854757929883,6.44694287239704,4.38623912934279
51.3856427378965,6.69047801782887,4.40722217160163
51.4858096828047,6.67625053303309,4.3804828726797
51.5859766277129,6.78097691935766,4.41650939281964
51.686143572621,6.66067384578164,4.41556917884958
51.7863105175292,6.63660833026136,4.39653456871764
51.8864774624374,6.6119696355013,4.48180174433627
51.9866444073456,6.63187742791257,4.44225276964172
52.0868113522538,6.63198080487514,4.44093318216591
52.1869782971619,6.62501899630041,4.41431874996479
52.2871452420701,6.54745214351246,4.44047368101346
52.3873121869783,6.72374571895885,4.39875732708207
52.4874791318865,6.68210592279229,4.4680812495215
52.5876460767947,6.7036095088318,4.42084032299107
52.6878130217028,6.74023195349943,4.43269610920989
52.787979966611,6.57020584570899,4.45791425764815
52.8881469115192,6.87062874003064,4.4387806862991
52.9883138564274,6.63030760069766,4.41885544900458
53.0884808013356,6.61258054473922,4.36888993614107
53.1886477462437,6.57984695315022,4.40375870484128
53.2888146911519,6.68367831868256,4.43421931609579
53.3889816360601,6.53035034256091,4.43065766267812
53.4891485809683,6.59537922777691,4.47859092567439
53.5893155258765,6.65555497593645,4.425945920298
53.6894824707846,6.60724397806952,4.41723846625476
53.7896494156928,6.5607381649728,4.45733038317205
53.889816360601,6.84063374690593,4.502813092921
53.9899833055092,6.70829013699714,4.46373945121574
54.0901502504174,6.56441328783156,4.44693140241375
54.1903171953255,6.70846990097357,4.47127076327178
54.2904841402337,6.57281871999371,4.43591568367236
54.3906510851419,6.55048690835136,4.390811641504
54.4908180300501,6.75364729362214,4.42702075570462
54.5909849749583,6.77301749439607,4.47191388811992
54.6911519198664,6.54667174018817,4.46873690341335
54.7913188647746,6.60879955535465,4.46265212633913
54.8914858096828,6.67941795745526,4.5011138864514
54.991652754591,6.84858963364467,4.46223698862385
55.0918196994992,6.67645423345948,4.46095076885223
55.1919866444073,6.6343964697478,4.48326198246611
55.2921535893155,6.6515040068955,4.47126845277195
55.3923205342237,6.77736902333135,4.50768203138292
55.4924874791319,6.80377203863974,4.5352418590858
55.5926544240401,6.74144180493285,4.43322229059397
55.6928213689482,6.65295618509858,4.46581303406704
55.7929883138564,6.63204300504912,4.49852242844486
55.8931552587646,6.71450641091352,4.50606573915019
55.9933222036728,6.61277123705204,4.43402583627598
56.093489148581,6.62131820097297,4.46799509274154
56.1936560934891,6.72611223881597,4.49364588281803
56.2938230383973,6.5997742390828,4.46866308996455
56.3939899833055,6.73665703547025,4.45010670784573
56.4941569282137,6.68678825173389,4.49822916116308
56.5943238731219,6.52609735068813,4.53141338753518
56.69449081803,6.68958459671282,4.45345114047612
56.7946577629382,6.66307203539573,4.49705224470859
56.8948247078464,6.63030102120988,4.49353574612198
56.9949916527546,6.48425707414587,4.45760185096549
57.0951585976628,6.58946191105707,4.48859904101277
57.1953255425709,6.55973997687064,4.47220254834496
57.2954924874791,6.70645587383813,4.51366971829689
57.3956594323873,6.50534855503082,4.48545930232211
57.4958263772955,6.53629679555045,4.58212218466891
57.5959933222037,6.61213385306478,4.54036606680465
57.6961602671118,6.59758424243272,4.51619449687293
57.79632721202,6.70780232911218,4.55071895041104
57.8964941569282,6.6103044524546,4.52930355100932
57.9966611018364,6.78065351007549,4.43687967189287
58.0968280467446,6.60921165322539,4.51078964694934
58.1969949916528,6.7979639956413,4.53278947475771
58.2971619365609,6.69462427869391,4.50529240404451
58.3973288814691,6.81773019116979,4.5654113113978
